temperature,rainfall,humidity
27.15,254.38,49.32
38.02,225.55,98.41
16.00,134.91,63.38
22.29,183.86,39.40
20.19,206.49,35.33
20.95,153.82,31.34
37.71,142.70,56.23
26.70,193.53,21.75
26.66,167.24,55.60
34.01,193.18,99.07
18.86,183.86,73.61
27.18,215.76,80.78
25.75,192.84,29.52
29.92,155.92,57.85
39.99,204.54,42.90
34.24,134.84,91.53
24.95,72.50,34.50
35.69,0.43,56.70
19.27,167.99,67.04
15.76,177.20,61.12
20.11,291.61,86.42
23.51,108.44,38.52
27.76,118.24,50.19
30.38,60.54,83.37
37.77,21.16,62.25
27.75,231.84,52.17
27.53,74.90,22.36
16.26,182.67,80.27
15.87,206.33,97.77
28.78,141.37,69.62
25.95,262.91,88.52
35.98,133.14,61.35
19.02,85.47,38.53
15.62,268.80,21.16
26.23,258.47,72.27
20.94,49.21,59.45
16.24,7.79,82.57
33.11,27.00,75.57
17.79,85.96,99.04
30.21,291.68,60.83
22.03,167.55,54.17
19.34,111.98,42.94
24.49,266.61,58.15
35.04,135.94,89.83
24.80,94.57,23.40
33.77,282.37,98.23
18.14,254.86,99.46
34.32,253.10,67.83
20.92,153.69,46.52
31.93,236.83,37.84
29.14,53.81,42.12
38.23,171.97,24.01
24.68,295.15,58.01
16.65,87.29,24.59
15.48,238.31,77.48
35.67,147.14,49.75
28.12,11.94,35.95
34.38,228.91,63.59
20.86,50.57,97.90
23.63,189.44,75.61
15.75,25.70,59.34
39.04,284.06,82.15
31.70,87.52,79.00
38.33,67.94,91.34
21.64,38.74,36.37
30.29,283.80,88.71
31.96,213.57,44.08
22.94,222.50,95.28
36.20,149.82,42.49
38.68,142.42,94.15
37.12,33.01,97.10
33.48,167.95,31.64
21.94,74.07,97.96
22.04,293.14,26.86
39.08,238.97,37.49
15.26,123.90,55.53
32.90,45.40,99.49
32.66,235.60,59.09
30.57,36.62,64.03
39.75,56.80,75.55
22.80,63.46,97.46
23.50,167.07,82.67
16.97,236.12,37.93
26.07,94.29,44.24
21.53,25.40,27.81
23.58,139.36,71.56
35.86,224.43,34.46
38.39,66.50,40.59
19.64,65.98,91.05
24.31,284.17,46.14
38.22,286.25,65.33
16.55,297.14,51.81
17.31,242.30,25.92
19.07,56.46,49.03
29.88,63.59,52.65
18.76,102.07,91.66
39.20,95.44,45.96
26.17,286.96,50.34
27.54,236.72,82.63
21.17,217.20,80.72
26.77,55.79,83.86
31.55,272.86,96.30
33.78,248.36,83.64
33.85,49.09,52.61
29.45,261.35,85.72
37.61,81.67,60.69
35.44,24.26,42.22
33.93,197.05,44.23
16.39,196.14,37.91
15.17,28.48,31.60
20.31,95.66,34.76
31.59,297.84,25.05
25.28,203.53,91.08
25.06,219.02,94.48
37.11,63.88,66.94
37.39,23.63,87.24
37.73,83.07,34.69
22.85,74.67,92.13
32.28,70.36,60.51
21.79,57.83,25.37
19.77,172.43,31.31
19.62,98.43,44.72
23.55,246.10,23.48
25.75,55.18,44.74
35.77,139.39,24.79
18.00,4.10,38.88
33.37,144.50,41.25
28.29,16.75,99.55
22.20,293.32,38.84
27.32,237.18,39.13
22.50,147.03,74.94
29.90,25.98,88.75
25.85,177.73,50.96
19.11,227.63,90.05
17.91,57.22,47.21
28.67,170.46,35.76
37.56,244.26,46.37
23.60,230.47,68.75
33.33,240.90,49.37
31.47,263.80,73.83
38.29,281.30,38.95
35.52,121.66,76.08
29.17,170.63,47.80
31.43,237.20,56.47
37.46,209.14,64.62
24.99,298.66,74.90
23.17,4.10,39.10
15.27,106.54,86.88
35.66,84.31,77.75
35.02,78.69,38.73
17.61,66.76,98.00
29.42,212.74,73.18
26.60,25.43,56.19
17.97,222.48,32.60
39.51,208.03,62.66
20.37,75.24,33.18
16.68,75.85,54.36
29.87,188.66,52.70
33.47,228.65,77.60
15.81,262.95,35.39
31.47,255.64,85.75
28.31,289.46,46.09
17.58,174.42,55.52
19.31,272.60,81.79
29.20,242.55,70.03
22.41,268.40,44.64
38.46,3.49,50.90
35.47,289.77,44.46
39.59,142.06,67.58
21.49,239.45,46.61
39.24,38.16,78.06
25.78,118.78,66.38
23.69,81.44,31.66
16.26,87.50,44.82
16.32,36.98,37.72
32.30,241.73,51.23
26.45,2.77,61.28
20.66,93.75,60.54
30.35,52.32,80.36
21.32,176.71,35.13
29.44,76.28,95.72
23.98,77.70,47.43
35.59,146.50,44.02
35.52,195.81,74.81
26.93,36.39,84.44
23.77,52.65,50.28
24.06,74.15,79.75
35.14,292.12,90.70
23.20,119.15,81.34
20.23,179.70,22.74
17.12,72.46,86.19
26.67,147.14,81.96
27.05,22.24,73.54
36.02,10.42,80.80
20.53,140.62,98.35
24.52,119.60,54.49
35.21,41.06,25.38
35.59,206.28,56.87
24.62,297.87,23.71
26.48,118.69,43.54
22.58,187.37,66.95
38.31,288.89,44.77
17.97,249.46,74.83
38.34,139.07,85.76
32.10,221.25,53.64
28.29,38.44,92.01
15.82,153.63,26.39
26.89,83.72,87.21
25.19,48.35,86.29
19.03,127.88,45.76
31.41,39.30,43.90
39.28,209.70,44.41
29.05,136.87,84.91
32.87,159.34,86.53
16.71,43.91,46.38
25.44,41.93,67.41
17.91,175.02,31.11
30.32,295.50,57.50
38.46,28.88,99.90
31.54,85.72,32.71
16.92,260.84,95.81
23.87,21.68,85.94
28.77,262.77,97.78
25.08,157.29,34.37
35.84,122.48,37.08
35.37,92.90,21.35
30.30,89.14,77.98
24.34,91.74,71.53
21.38,265.44,34.25
17.65,217.14,83.29
23.87,200.92,43.94
25.33,239.62,30.80
31.90,77.13,53.81
31.45,185.41,27.28
16.75,138.02,41.06
24.88,234.73,49.71
19.54,92.78,88.15
18.92,192.95,83.40
35.68,264.66,55.42
16.05,120.65,77.97
25.48,19.99,65.49
19.21,154.82,47.27
36.98,103.79,78.07
28.93,201.67,74.68
20.78,285.31,69.53
27.56,145.68,69.44
33.29,139.86,74.64
38.95,196.38,50.76
20.51,31.05,89.53
37.15,76.05,32.98
38.36,275.69,90.71
37.91,200.98,47.38
30.89,4.03,30.00
30.75,61.39,68.00
25.08,204.85,50.08
33.81,229.32,85.24
28.28,251.96,54.46
31.94,87.65,73.49
25.71,279.31,44.66
33.29,165.88,36.76
35.61,208.96,51.04
18.66,179.02,68.54
35.82,36.82,72.56
28.51,288.93,66.26
36.12,36.86,99.04
25.78,76.46,75.29
24.48,244.09,94.52
37.88,185.58,29.43
21.28,251.44,24.91
36.11,154.72,44.88
27.10,113.10,30.93
27.85,276.55,62.07
22.71,10.88,61.52
29.33,256.84,66.00
23.13,69.25,79.62
15.98,254.62,97.71
21.80,41.76,90.26
15.16,174.07,29.47
39.46,266.43,47.08
39.14,142.06,40.47
24.88,223.97,34.15
33.21,241.40,63.58
23.65,220.95,64.26
31.78,277.60,38.18
35.14,134.05,76.95
38.67,51.94,78.63
25.01,14.34,21.68
34.58,73.94,51.66
21.65,42.96,91.21
39.76,167.38,61.63
15.64,55.48,47.81
30.09,11.68,40.29
31.49,10.80,39.47
32.20,249.47,27.98
18.01,177.43,85.38
38.46,107.43,26.93
19.53,268.27,43.38
30.57,21.06,23.65
20.57,294.10,82.51
22.68,184.89,23.14
28.66,55.04,44.66
25.43,203.72,65.86
19.01,229.01,52.76
19.27,128.80,42.58
25.45,258.49,42.02
33.93,45.22,83.82
37.45,83.65,97.92
17.10,28.05,47.84
24.83,63.26,23.13
17.51,71.62,22.93
15.41,275.29,80.74
31.54,23.43,64.19
30.06,128.22,82.69
19.08,159.72,75.80
20.85,269.61,92.60
15.59,299.31,90.87
35.87,226.02,83.07
39.37,291.24,58.02
18.39,236.13,44.65
20.79,288.96,60.56
36.71,212.18,60.17
38.16,23.93,68.82
25.49,120.58,34.89
16.27,193.98,72.45
15.98,105.22,56.53
29.35,82.02,69.62
24.82,173.22,39.17
15.72,280.05,54.75
29.58,10.49,36.82
15.28,230.77,90.02
34.68,216.82,59.04
22.66,289.19,38.00
16.01,279.21,23.30
29.71,228.67,74.06
24.94,156.12,37.17
39.35,61.28,99.17
28.60,163.57,62.70
21.88,229.61,43.12
32.74,268.70,72.61
21.79,236.91,42.02
37.61,58.58,85.62
24.37,179.91,44.66
28.75,99.65,99.06
16.26,2.76,68.41
25.65,60.07,87.55
35.81,33.97,25.83
35.14,252.82,47.86
20.61,77.55,79.00
20.65,85.41,72.40
35.43,287.98,35.54
38.26,113.73,48.50
17.38,2.88,41.08
26.25,85.15,69.07
23.44,35.79,47.57
36.77,30.84,44.72
17.09,23.25,36.59
20.28,177.98,52.72
33.81,56.80,35.64
16.28,108.37,97.01
27.31,258.61,32.36
26.05,127.30,93.06
23.36,274.71,54.28
24.86,149.38,50.23
28.25,119.65,38.51
19.03,225.12,70.86
29.30,21.95,74.84
35.14,26.84,57.41
34.00,195.59,24.46
18.85,146.08,93.48
18.73,237.12,98.43
21.70,274.88,54.48
24.03,116.51,69.09
25.21,178.92,56.02
31.99,150.21,45.75
16.42,294.48,26.19
15.87,249.33,56.49
24.80,273.52,85.47
32.43,76.30,21.36
19.84,231.76,66.57
31.04,79.64,90.46
21.50,62.62,37.40
37.15,283.28,34.66
37.39,5.79,81.78
22.43,289.62,40.41
20.75,44.78,35.36
25.28,245.83,50.24
21.01,82.78,51.40
31.81,105.21,89.93
35.65,65.03,69.48
31.83,175.65,52.48
35.61,104.43,62.75
24.92,197.22,96.32
18.91,4.69,29.06
33.45,19.31,36.62
24.01,29.90,97.00
31.78,125.70,96.59
21.77,244.44,34.17
17.03,266.45,31.61
39.81,73.44,53.69
18.91,172.31,23.98
39.71,230.51,72.39
39.43,86.65,26.20
34.85,122.70,24.64
31.49,157.19,58.81
29.45,40.46,96.62
36.65,7.79,54.14
22.24,45.84,48.52
26.69,188.06,99.84
30.48,22.09,62.56
25.28,56.91,50.02
25.69,101.36,50.87
23.26,23.36,35.60
29.11,57.51,60.98
36.26,273.38,55.11
20.04,5.79,41.66
38.36,196.03,32.84
32.23,115.32,44.90
35.58,201.79,60.69
28.90,176.61,24.67
34.49,67.05,32.30
15.41,254.16,95.81
35.46,147.58,63.43
16.00,246.76,25.08
37.25,121.80,75.45
39.80,295.41,24.94
22.35,231.15,79.11
20.26,289.79,80.00
34.13,154.30,72.09
21.33,142.11,78.58
36.64,226.64,27.04
17.57,264.09,78.14
18.15,289.24,30.94
39.48,97.37,47.16
31.85,239.61,95.42
36.17,63.19,60.23
23.11,163.67,97.39
31.91,53.95,27.11
29.86,104.22,58.20
30.08,279.41,24.99
32.06,43.83,70.42
29.38,189.72,26.30
25.73,177.89,34.03
21.90,36.22,40.71
34.21,97.79,79.90
20.66,168.89,33.12
32.31,56.15,87.73
20.83,240.19,30.55
30.63,291.65,22.82
33.68,64.43,51.60
20.47,56.07,98.36
16.50,136.48,28.83
18.27,224.33,28.14
30.15,84.48,80.09
36.24,5.96,44.97
16.12,162.37,77.38
33.35,286.98,36.00
23.53,117.38,56.81
26.96,126.04,41.22
38.22,290.67,56.12
23.30,208.38,81.53
26.63,215.75,80.96
15.34,168.81,61.26
17.04,292.38,94.27
21.46,206.66,41.10
15.70,268.51,39.22
30.78,209.81,69.10
25.66,220.53,69.70
28.70,87.12,23.72
19.37,91.04,68.62
22.40,234.90,49.95
31.60,89.01,79.80
39.13,168.83,84.65
16.26,74.81,64.17
37.26,245.10,20.14
29.42,33.15,70.91
29.10,248.83,79.91
27.51,180.82,39.92
16.73,56.07,57.17
17.25,162.61,97.26
30.02,84.75,43.85
23.52,97.04,37.85
37.93,105.46,36.87
25.16,19.00,64.70
18.58,295.79,95.98
32.87,9.46,68.70
22.33,198.75,44.27
28.14,111.37,71.09
32.45,193.80,69.99
37.51,106.87,67.75
34.80,202.13,32.75
31.91,218.77,70.77
31.99,207.17,54.41
38.65,34.19,21.49
22.40,197.07,63.18
15.03,84.00,99.14
21.80,8.64,47.98
20.45,124.45,97.24
31.55,130.06,27.70
30.84,140.15,78.60
29.84,211.45,29.15
15.41,92.65,41.89
33.22,94.58,65.67
23.09,18.17,67.42
31.63,206.05,82.02
28.91,170.35,69.22
23.57,104.83,67.49
18.36,211.56,92.99
17.36,161.21,56.17
35.79,140.77,38.02
37.96,153.40,32.94
31.24,190.90,52.00
17.59,198.00,77.02
25.05,86.69,23.40
33.22,42.22,30.32
34.50,46.99,28.49
17.96,191.82,66.82
15.00,261.86,39.43
32.80,122.85,33.30
23.91,50.86,67.42
21.36,226.98,80.90
15.32,249.75,46.57
28.51,264.17,66.26
36.28,182.05,27.85
38.94,258.22,94.82
29.14,4.62,46.95
27.86,32.17,99.80
17.13,27.77,98.29
28.72,213.78,82.31
24.50,20.87,21.61
30.18,148.91,63.48
24.72,141.81,26.95
21.01,93.21,91.61
17.37,261.12,83.17
22.87,51.13,97.79
17.42,105.74,68.67
19.42,232.25,61.77
39.68,9.13,61.52
26.10,201.89,50.92
28.30,244.92,57.50
36.84,279.68,70.83
39.89,262.89,94.64
29.57,95.82,67.67
35.31,175.91,88.57
23.17,23.19,89.02
22.64,77.36,61.51
25.07,28.27,47.80
31.81,94.56,71.17
32.05,262.56,55.67
22.88,104.15,26.52
18.33,168.57,50.22
30.81,130.01,99.53
18.21,137.67,23.88
29.46,290.87,75.73
32.34,88.85,87.30
32.52,188.20,71.90
33.84,126.02,65.58
36.82,18.34,76.60
27.50,146.80,54.35
33.26,244.00,27.31
30.48,29.63,96.99
19.67,20.88,54.58
15.64,46.09,73.23
22.11,229.32,62.50
26.08,217.20,24.37
30.43,169.51,96.22
36.25,140.47,83.40
19.91,266.50,31.93
18.14,230.01,98.53
39.09,243.58,78.95
17.70,243.98,57.79
26.96,192.82,68.91
29.64,137.40,28.54
28.53,259.40,64.83
17.15,277.80,25.89
16.43,7.14,63.59
17.64,15.47,64.22
29.64,287.62,89.96
28.61,83.15,78.00
20.84,262.01,39.96
30.94,116.64,91.07
35.50,35.73,65.86
16.04,24.13,68.51
27.45,46.95,33.52
32.23,74.97,88.62
21.31,146.56,94.48
22.69,210.45,82.00
30.34,295.92,95.26
37.45,132.45,44.18
35.25,155.46,88.89
29.58,156.54,59.11
33.26,161.83,33.11
24.12,155.32,73.50
31.02,2.63,74.73
26.65,0.52,42.95
19.75,29.30,22.20
32.54,30.47,35.99
28.91,211.47,51.98
23.97,61.47,33.41
37.78,268.41,35.52
15.52,278.58,51.31
22.89,292.77,96.94
16.42,281.72,81.14
34.16,81.57,45.58
32.55,152.93,96.13
23.28,52.64,71.65
31.89,241.86,56.44
24.90,266.53,57.46
33.91,255.39,52.86
26.35,130.01,38.64
25.31,227.60,50.93
38.37,29.27,62.23
21.27,12.07,62.24
18.01,225.97,80.94
29.61,127.61,48.70
39.23,298.66,77.34
24.45,29.18,66.25
16.55,256.69,96.95
23.48,143.99,50.82
27.65,248.15,92.10
19.05,245.14,85.65
31.45,274.80,71.01
39.94,89.36,72.36
26.29,284.94,26.77
23.87,45.50,96.02
25.02,24.59,28.55
17.88,129.48,65.06
37.08,248.50,46.41
25.37,142.03,54.39
24.68,248.79,68.81
31.49,218.91,92.71
26.05,62.83,56.61
31.21,284.66,99.02
16.54,18.23,67.42
35.34,269.48,32.84
38.51,91.33,35.20
31.22,150.04,77.29
38.86,126.71,24.03
18.79,51.55,58.43
26.94,107.44,31.86
30.05,57.88,54.66
29.54,61.17,79.99
25.04,56.12,56.71
23.45,146.71,33.08
18.17,239.38,40.15
24.79,170.69,49.40
19.07,267.96,25.56
33.36,190.96,66.75
20.22,206.80,68.60
16.46,200.28,24.97
28.81,134.84,52.18
29.88,206.80,53.12
36.80,20.91,46.71
29.42,257.96,64.62
23.64,233.34,47.68
35.08,73.57,53.31
28.51,230.41,83.80
16.98,3.79,32.97
29.15,65.17,69.53
37.70,19.54,60.45
24.91,234.07,44.41
22.41,226.76,78.20
18.59,244.09,64.10
18.79,1.34,58.19
25.82,150.37,73.41
29.89,211.45,84.18
17.02,46.62,97.81
38.49,194.94,70.35
33.88,25.23,89.96
29.67,54.40,20.09
35.71,142.74,62.42
17.00,196.07,37.17
26.92,43.76,27.54
30.75,55.57,62.56
35.72,61.33,79.75
34.59,71.61,52.98
21.93,67.97,73.61
38.52,118.54,59.18
18.11,196.14,54.97
36.88,131.41,43.22
39.27,232.79,50.61
19.43,215.78,47.98
33.05,37.96,71.69
16.01,14.65,29.28
25.14,263.38,27.41
27.91,23.95,72.80
29.52,44.50,63.70
38.40,6.64,54.42
31.81,188.50,32.20
27.03,174.71,52.88
35.24,296.07,83.18
38.76,266.08,91.17
15.55,123.25,76.21
39.56,111.48,24.79
17.15,89.06,73.63
35.36,45.72,39.28
22.01,41.43,45.22
18.30,39.69,35.67
26.00,34.23,82.06
31.10,72.15,71.89
24.52,92.00,68.95
16.36,288.47,73.44
29.99,173.54,38.94
37.56,296.28,55.57
24.58,111.74,70.66
20.41,137.29,70.93
26.06,97.37,83.35
16.21,54.87,42.97
35.51,42.95,81.63
35.66,283.52,55.21
29.70,296.04,73.61
23.83,13.47,56.46
34.99,45.10,95.89
28.87,127.06,34.34
35.65,55.90,74.00
30.79,109.16,66.12
34.61,38.73,33.82
29.96,136.95,25.28
25.35,81.51,83.93
38.95,105.57,32.60
28.53,28.29,34.92
30.13,128.44,98.27
20.51,294.98,77.38
30.64,98.65,40.04
29.29,262.93,67.28
19.62,252.96,62.73
16.49,285.62,87.56
30.11,237.03,78.35
34.09,197.88,86.54
28.09,256.98,36.92
20.67,22.69,71.22
31.66,138.85,23.22
17.00,296.78,25.52
26.05,230.88,77.08
19.08,288.62,21.95
19.61,233.89,66.38
20.06,262.46,87.23
24.67,211.96,50.40
16.28,228.15,23.59
24.94,156.95,77.11
27.79,277.27,94.37
27.08,247.51,77.37
24.57,253.17,66.28
35.98,201.90,38.40
18.63,91.37,21.23
27.64,10.69,75.57
16.55,280.70,38.48
16.78,175.84,88.65
29.35,89.44,57.31
29.15,44.74,62.45
36.95,248.86,80.31
28.95,250.96,82.35
38.99,244.35,71.41
16.22,193.52,95.07
17.45,109.80,98.58
16.10,91.22,95.75
19.63,2.57,85.93
28.53,250.08,76.45
31.14,26.23,73.07
16.14,189.23,28.30
38.65,151.22,41.72
36.05,158.01,20.46
22.42,278.01,30.99
16.93,9.48,55.14
19.25,232.02,31.72
18.17,15.62,92.13
18.08,11.45,84.46
27.96,128.95,25.73
21.15,18.92,39.91
23.95,236.74,85.53
39.74,158.87,84.24
32.11,8.71,95.64
38.72,12.15,99.80
18.56,183.80,98.10
24.55,241.83,52.81
28.87,131.34,40.03
16.92,166.37,80.67
15.10,239.95,43.94
31.76,183.15,84.51
31.05,67.43,62.72
25.27,183.92,83.51
27.24,188.48,42.07
25.39,220.23,60.64
15.60,186.26,65.12
23.38,290.77,95.45
19.43,59.19,41.33
17.46,285.33,94.94
38.92,161.50,84.39
29.98,201.59,78.47
33.22,29.84,82.95
22.88,114.17,68.43
24.83,230.81,39.53
20.92,212.07,35.16
17.42,12.04,89.31
19.48,163.98,78.01
34.94,26.48,37.06
31.94,298.76,69.21
28.67,269.19,55.80
26.88,6.32,32.69
38.06,257.59,62.55
16.82,275.83,42.52
22.02,106.06,27.70
23.75,215.85,57.36
34.56,132.63,67.21
39.81,196.57,23.75
21.02,102.10,52.17
36.86,96.77,40.61
35.77,127.33,22.45
20.62,43.67,30.05
24.98,249.34,31.12
25.24,104.61,34.63
39.46,120.04,84.27
19.52,268.22,55.16
34.98,148.99,31.77
23.35,163.28,28.02
33.27,286.95,43.84
25.50,266.02,83.84
29.46,50.84,49.16
35.82,141.96,32.79
35.10,291.39,52.33
36.66,111.71,64.42
16.49,111.47,22.37
32.30,58.51,70.21
18.50,34.30,51.61
25.40,222.09,20.78
28.71,231.01,73.91
25.07,290.70,76.99
27.99,232.03,70.31
39.91,73.01,47.35
18.38,12.03,62.37
31.89,295.63,50.97
24.90,102.14,76.05
18.33,93.59,66.69
18.97,271.79,26.54
38.73,175.53,71.45
36.99,64.46,74.98
37.68,266.73,49.66
39.79,298.01,90.06
20.21,26.00,87.44
23.89,258.68,34.01
31.73,117.15,92.34
27.10,157.22,55.27
25.46,274.44,77.90
23.95,292.01,85.13
29.84,78.65,60.41
29.39,63.86,51.93
19.04,24.15,93.24
26.79,168.54,38.47
28.84,4.08,40.56
29.26,123.57,48.93
20.25,22.02,88.76
33.56,121.57,95.10
15.63,11.98,37.61
23.87,250.57,89.11
34.51,62.92,40.66
29.10,98.49,97.65
21.53,261.01,67.79
32.37,223.88,20.57
29.18,65.71,22.73
34.91,21.57,31.80
33.38,214.70,35.01
30.25,117.21,81.41
27.20,229.82,37.82
18.33,133.59,97.53
21.53,103.80,70.89
25.48,135.36,75.40
29.98,224.57,37.43
27.84,270.67,91.42
22.20,14.93,73.43
15.16,157.23,89.15
27.41,9.85,96.52
22.14,140.52,30.05
33.37,265.58,27.73
15.60,108.48,84.27
29.62,279.74,89.29
38.54,189.18,66.70
19.36,280.25,49.28
26.79,227.15,72.21
17.29,31.03,44.45
30.64,69.35,39.07
28.76,118.25,59.05
25.18,51.03,37.29
28.03,148.47,58.70
37.41,141.41,96.53
19.91,286.88,87.18
15.56,130.12,95.33
36.54,235.69,84.51
29.43,282.57,48.38
37.27,263.10,84.96
29.92,62.60,93.83
35.25,148.81,95.76
25.74,104.32,74.66
33.75,119.96,36.91
37.83,108.24,23.18
29.30,247.91,31.78
19.52,135.64,97.24
21.72,157.11,56.97
19.97,294.73,88.40
21.17,17.99,57.20
22.66,146.39,72.87
28.88,232.22,21.93
29.70,45.35,39.99
25.66,183.46,54.90
30.39,71.84,70.45
17.04,260.22,33.72
17.19,98.13,81.16
19.30,98.72,49.15
27.95,179.46,85.39
20.35,55.07,27.84
22.08,85.47,74.38
25.01,124.99,43.47
35.30,106.09,83.63
15.35,157.46,52.17
31.23,179.89,73.23
31.72,170.00,94.74
34.97,196.25,21.65
38.32,92.32,20.89
15.50,37.93,81.62
18.84,228.24,71.71
37.15,255.23,43.44
26.46,77.10,59.55
29.11,122.13,23.35
31.58,149.57,35.40
31.98,160.00,53.96
38.29,197.85,86.72
39.92,12.48,58.37
33.00,216.44,66.91
22.18,18.59,89.90
36.99,140.49,44.71
16.23,248.30,76.06
20.78,135.36,88.93
37.43,44.73,36.21
21.40,295.51,48.52
20.52,266.79,98.38
18.45,231.39,98.66
36.48,123.45,37.86
27.50,55.15,25.32
31.87,282.42,41.67
20.98,159.71,51.82
33.95,255.71,55.28
34.00,102.63,69.50
22.81,100.59,91.96
25.27,295.66,46.43
20.24,156.55,88.00
39.41,42.21,27.48
31.14,65.90,23.35
38.36,144.58,60.32
22.58,12.74,24.77
34.55,138.76,51.40
34.15,125.68,91.74
32.29,233.80,39.32
39.14,106.48,76.48
24.84,294.76,44.19
18.27,54.23,23.59
31.79,177.30,64.54
33.23,26.91,86.79
29.38,220.16,52.76
20.17,298.43,69.38
27.61,245.74,92.00
22.80,166.71,83.18
25.69,145.42,35.51
31.13,250.51,78.67
33.63,280.79,60.15
20.81,296.76,79.68
25.13,118.96,59.56
21.73,297.28,30.24
19.97,46.78,65.59
34.58,76.06,59.37
37.73,26.70,61.43
24.26,81.52,90.31
33.78,230.38,91.59
37.42,255.88,56.28
36.15,233.67,56.46
19.57,189.32,61.21
38.91,154.19,61.57
24.42,212.61,96.03
23.48,117.25,71.95
16.56,252.39,42.20
27.15,203.16,62.52
17.73,209.34,70.18
21.21,160.78,71.18
22.92,265.57,66.82
35.22,75.60,34.22
36.89,114.34,22.69
22.56,233.29,47.03
36.47,147.82,54.20
36.43,266.76,24.94
34.12,103.92,85.20
18.67,110.80,47.53
32.26,266.62,93.09
38.63,139.31,32.35
32.06,154.84,24.55
23.29,99.83,58.59
27.51,83.00,35.13
31.14,196.78,94.99
27.76,35.95,20.82
18.00,263.78,53.01
22.80,233.76,94.14
35.06,57.22,50.75
36.54,208.21,27.45
18.43,180.79,44.23
38.81,55.36,59.84
23.22,81.96,34.81
31.56,122.70,57.32
33.80,209.77,86.91
35.30,191.62,89.81
38.64,159.67,23.94
22.82,230.52,32.87
36.46,227.38,42.02
18.29,185.36,67.59
32.63,236.10,48.88
33.55,100.28,87.52
31.94,264.37,77.33
21.31,184.47,28.04
36.83,246.71,69.96
19.22,163.88,29.04
16.34,65.53,40.40
32.94,162.72,34.23
26.89,111.33,33.84
36.23,209.25,69.31
24.58,142.74,65.09
19.21,250.83,34.08
35.91,203.42,99.21
28.72,205.36,53.75
19.73,65.15,27.77
33.01,295.27,29.65
27.78,252.50,66.71
30.11,236.70,98.33
26.52,99.06,65.76
35.72,160.69,95.92
35.74,41.13,55.53
32.73,161.54,54.87
17.64,43.77,60.00
35.97,165.91,75.79
31.78,194.62,49.41
32.43,117.06,89.11
24.07,149.56,22.34
36.98,262.70,55.18
33.13,32.57,60.88
17.81,237.52,68.56
25.19,51.23,42.09
37.16,11.01,54.20
16.18,55.67,58.76
39.04,229.51,74.95
31.98,121.54,81.88
30.78,261.76,79.03
21.76,157.41,47.33
21.22,6.68,99.96
38.55,215.01,87.89
22.46,33.07,40.80
34.39,236.81,35.61
24.83,50.43,45.12
18.48,103.63,56.19
15.27,228.38,88.06
28.61,286.27,82.27
39.39,111.43,88.10
24.23,248.82,41.76
23.93,57.24,67.48
23.60,242.15,42.66
28.01,197.25,28.72
26.02,57.82,74.74
37.00,90.75,31.44
27.64,39.53,73.42
27.69,114.89,71.84
18.46,61.09,84.82
39.57,193.20,31.16
21.25,298.35,82.68
16.83,3.60,99.94
31.58,162.28,88.08
29.88,172.10,80.14
25.38,274.26,72.97
25.55,151.80,53.74
34.63,163.11,78.44
19.89,141.50,77.93
35.51,80.67,70.52
31.22,16.81,83.70
25.47,122.60,55.90
26.45,15.78,29.70
21.42,165.15,64.73
33.80,92.19,41.20
27.82,160.08,50.75
23.02,40.29,21.39
29.90,279.79,50.62
39.89,268.36,84.70
25.88,57.00,63.42
38.02,103.03,20.78
23.63,184.05,57.59
16.37,28.71,43.32
20.11,106.37,58.20
25.47,75.33,52.38
20.49,274.66,94.56
15.01,255.75,23.29
37.88,173.95,74.69
36.10,156.10,88.08
33.56,279.22,96.74
19.20,279.73,34.21
18.01,290.80,62.50
16.69,37.61,23.49
33.10,48.17,59.93
38.22,203.02,30.04
25.76,162.43,87.03
17.98,5.54,29.11
27.81,18.59,61.06
23.72,266.42,61.69
24.37,260.66,97.73
30.53,107.18,72.40
32.97,267.32,43.03
17.77,178.10,39.26
15.89,241.77,30.26
39.86,128.23,80.52
20.82,34.02,75.26
16.35,130.12,68.79
19.75,137.19,23.27
15.97,165.28,81.03
24.80,31.67,71.35
35.06,297.42,97.11
23.53,73.24,66.98
26.10,59.57,44.32
31.89,158.04,50.52
27.72,161.16,34.07
36.54,131.95,77.83
36.65,231.57,76.62
15.25,155.00,36.05
34.45,182.91,32.68
26.52,217.12,26.16
39.72,7.51,92.96
27.08,171.19,38.65
39.67,265.26,47.53
33.86,5.22,42.44
21.22,121.55,53.09
28.46,277.87,77.12
39.80,105.95,89.65
36.44,137.62,34.61
17.43,294.46,74.91
32.66,59.80,48.20
23.64,19.58,98.44
15.17,257.83,43.91
25.09,260.54,20.58
20.87,141.62,61.25
35.47,154.26,32.06
23.43,250.74,23.56
35.69,221.57,75.86
15.01,79.54,78.58
22.70,5.07,56.86
21.03,143.91,74.15
20.84,257.67,63.06
16.70,268.75,70.38
19.68,286.87,67.74
28.89,263.87,73.27
22.28,174.01,35.97
25.43,133.38,41.50
24.42,232.45,55.20
36.90,221.95,55.69
37.63,161.44,81.95
27.32,26.20,49.39
23.25,277.82,33.00
17.67,136.68,40.12
38.84,109.00,37.18
16.51,188.87,78.53
22.44,202.15,57.63
22.45,63.21,76.69
23.01,251.08,53.30
19.11,86.98,91.18
34.58,56.01,98.68
18.06,121.92,73.59
30.87,219.17,89.11
